,name_x,brand_x,name_y,brand_y
1615,毛寶天然植萃pm25洗衣精22kg,Other,毛寶天然植萃pm25洗衣精22kg,熊寶貝snuggle
1618,薰衣草沐浴乳500ml薰衣草森林森林島嶼,Other,薰衣草沐浴乳500ml薰衣草森林森林島嶼,Other
1619,好奇尿布雲柔乾爽紙尿褲xl46箱4,Other,好奇尿布雲柔乾爽紙尿褲xl46箱4,Other
1627,neom香氛蠟燭185g多款可選皇家奢華,Other,neom香氛蠟燭185g多款可選皇家奢華,Neoflam
1634,loveliner隨心所慾超防水眼線筆溫柔,Other,loveliner隨心所慾超防水眼線筆溫柔,MSH
1642,ec妙而舒尿布l,Other,ec妙而舒尿布l,Dulgon 得而康
1644,德國百靈oralb動感潔柔電動牙刷d12nd12013a,Other,德國百靈oralb動感潔柔電動牙刷d12nd12013a,百齡
1646,幫寶適超薄乾爽拉拉褲m42l37xl32xxl21清新幫拉拉褲l42xl34xxl26,Other,幫寶適超薄乾爽拉拉褲m42l37xl32xxl21清新幫拉拉褲l42xl34xxl26,Other
1649,馬鞭草身體乳330ml薰衣草森林森林島嶼,Other,馬鞭草身體乳330ml薰衣草森林森林島嶼,Other
1652,ds37c犬糖尿病低碳水化合物配方罐頭195g法國皇家,Other,ds37c犬糖尿病低碳水化合物配方罐頭195g法國皇家,法國皇家 ROYAL
1669,bedding活性印染四件式薄被套床包組多款任選加大,Other,bedding活性印染四件式薄被套床包組多款任選加大,Other
1670,kryolan歌劇魅影超濾鏡柔光蜜粉15g雲朵蜜粉,Other,kryolan歌劇魅影超濾鏡柔光蜜粉15g雲朵蜜粉,Other
1671,gl無邊框微烤兩用保鮮盒長形1020ml,Other,gl無邊框微烤兩用保鮮盒長形1020ml,Other
1672,韓國sajo糖醋辣椒醬170g170g,Other,韓國sajo糖醋辣椒醬170g170g,韓味不二
1683,樂健非凡葉黃素魚油5盒組,Other,樂健非凡葉黃素魚油5盒組,新健綠 Greenies
1688,innisfree自然眉型雙頭旋轉眉筆03g,Other,innisfree自然眉型雙頭旋轉眉筆03g,Other
1704,活力日膳貓罐雞,Other,活力日膳貓罐雞,日清
1707,毛寶pm25抗菌洗衣精2x濃縮航海王500gx3入蝦皮直送現貨,Other,毛寶pm25抗菌洗衣精2x濃縮航海王500gx3入蝦皮直送現貨,Other
1721,鮮乳坊a2酪蛋白鮮乳936ml,Other,鮮乳坊a2酪蛋白鮮乳936ml,雪坊
1729,14dollywink美型眼線液咖啡,Other,14dollywink美型眼線液咖啡,Cathy Doll 凱蒂娃娃
1735,麗柏有機neobio強效保濕滋潤護手霜乳油木果玻尿酸50ml有機認證撫平細紋滋潤修護指緣敏感肌,Other,麗柏有機neobio強效保濕滋潤護手霜乳油木果玻尿酸50ml有機認證撫平細紋滋潤修護指緣敏感肌,麗柏有機neobio
1738,小豬kt醬油風味杯麵,Other,小豬kt醬油風味杯麵,大甲乾麵
1740,奧利多碳酸飲料入,Other,奧利多碳酸飲料入,Other
1760,kakaofriends萊恩桃子tencel天絲床包組任選台灣製norns寢具床包枕套吸濕排汗,Other,kakaofriends萊恩桃子tencel天絲床包組任選台灣製norns寢具床包枕套吸濕排汗,Other
1761,德國wmfdiademplus系列16cm單手鍋,Other,德國wmfdiademplus系列16cm單手鍋,Other
1771,幫寶適一級幫嬰兒紙尿褲日本境內版nb初生型,Other,幫寶適一級幫嬰兒紙尿褲日本境內版nb初生型,Other
1775,有喵病柏萊富貓飼料全系列6kg亮毛低卡無穀極鮮特調幼貓特調成貓特調無穀全齡貓,Other,有喵病柏萊富貓飼料全系列6kg亮毛低卡無穀極鮮特調幼貓特調成貓特調無穀全齡貓,Other
1781,glasslocktumblock附手把不鏽鋼咖啡保溫瓶550ml,Other,glasslocktumblock附手把不鏽鋼咖啡保溫瓶550ml,Other
1784,普娜天然礦泉水瓶裝500mlx24入箱,Other,普娜天然礦泉水瓶裝500mlx24入箱,Other
1788,愛康抗菌衛生棉量少型19cm9片,Other,愛康抗菌衛生棉量少型19cm9片,愛康
1793,小倩小舖moret魔樂t型牙刷大刷頭小刷頭,Other,小倩小舖moret魔樂t型牙刷大刷頭小刷頭,Other
1795,cocofresco22椰奶400mlvegan純素維根椰奶,Other,cocofresco22椰奶400mlvegan純素維根椰奶,THAI COCO
1814,即期品566無矽靈健髮洗髮露500g茶樹抗屑豐盈亮澤任選有效期限至2023年5月,Other,即期品566無矽靈健髮洗髮露500g茶樹抗屑豐盈亮澤任選有效期限至2023年5月,INFINITY 無限肌緻
1818,冰河泥洗面粉刺淨化,Other,冰河泥洗面粉刺淨化,Other
1825,加州淨香草藍莓野莓santabarbaraberry,Other,加州淨香草藍莓野莓santabarbaraberry,Other
1833,百樂門湛藍鏤空香菸,Other,百樂門湛藍鏤空香菸,樂邁
1849,weetbix澳洲全穀麥片麥香高纖375gx1盒,Other,weetbix澳洲全穀麥片麥香高纖375gx1盒,Other
1858,水之印高機能晶透美白化妝水200ml清爽,Other,水之印高機能晶透美白化妝水200ml清爽,M.A.C
1860,csuper貓小白主食罐鮮魚蜂王乳80g,Other,csuper貓小白主食罐鮮魚蜂王乳80g,Other
1867,christopherobin棗樹淨化舒緩洗髮露400ml平輸航空版,Other,christopherobin棗樹淨化舒緩洗髮露400ml平輸航空版,伊麗莎白雅頓elizabetharden
1871,現貨韓國innisfree濟州香氛護手霜slbeauty,Other,現貨韓國innisfree濟州香氛護手霜slbeauty,Other
1897,幫寶適一級幫巧虎安睡褲xxl22片x4包褲型紙尿褲,Other,幫寶適一級幫巧虎安睡褲xxl22片x4包褲型紙尿褲,Other
1905,日本大王elisfinlaysonxcompactguardgo可愛超薄衛生棉17cm,Other,日本大王elisfinlaysonxcompactguardgo可愛超薄衛生棉17cm,Dyson
1908,三光牌新妙用雙層真空不鏽鋼保溫杯500cc無烤漆顏色隨機f500es,Other,三光牌新妙用雙層真空不鏽鋼保溫杯500cc無烤漆顏色隨機f500es,Other
1915,棉床本舖玖月60支100精梳棉床包枕套組床包被套組兩用被套組台灣製規格可選床包薄被套兩用被,Other,棉床本舖玖月60支100精梳棉床包枕套組床包被套組兩用被套組台灣製規格可選床包薄被套兩用被,Other
1930,cliven香草森林amalfi高濃度keratin髮絲深層滋養專業級洗髮精900ml,Other,cliven香草森林amalfi高濃度keratin髮絲深層滋養專業級洗髮精900ml,Other
1944,毛寶除霉防蹣pm25洗衣精2200gx2入,Other,毛寶除霉防蹣pm25洗衣精2200gx2入,古寶無患子
1946,沒有牛經典原味燕麥奶,Other,沒有牛經典原味燕麥奶,Other
1949,日本花王酵素洗衣粉800g,Other,日本花王酵素洗衣粉800g,fafa
1956,代收代付樂爾寶成人紙尿褲實惠型m20片x6包箱黏貼式箱購,Other,代收代付樂爾寶成人紙尿褲實惠型m20片x6包箱黏貼式箱購,Other
1957,innisfree火山泥毛孔調理泡泡洗面乳150g,Other,innisfree火山泥毛孔調理泡泡洗面乳150g,Other
1960,王咖啡濾掛式咖啡8g極品王啡,Other,王咖啡濾掛式咖啡8g極品王啡,Other
1961,高濃度蔓越莓私密益生菌植物膠囊30粒盒悠活原力,Other,高濃度蔓越莓私密益生菌植物膠囊30粒盒悠活原力,美私樂
1964,canmake完美氣墊眉筆56202,Other,canmake完美氣墊眉筆56202,Other
1972,東芝20l微電腦微波爐mmem20pwh,Other,東芝20l微電腦微波爐mmem20pwh,東芝toshiba
1977,一度贊酸菜豬肉袋,Other,一度贊酸菜豬肉袋,泰安
1984,skii肌活能量輕盈活膚霜80grna新版國際航空版,Other,skii肌活能量輕盈活膚霜80grna新版國際航空版,Other
1991,韓國median93強效護理牙膏120g強效淨白去垢口臭牙周護理dtstore0020267,Other,韓國median93強效護理牙膏120g強效淨白去垢口臭牙周護理dtstore0020267,Other
2017,奧利多纖維氣泡,Other,奧利多纖維氣泡,COCCHI
2018,fresho2反派系列超持色斜角眉筆勾勒眉型修飾眉色,Other,fresho2反派系列超持色斜角眉筆勾勒眉型修飾眉色,馥蕾詩fresh
2025,法國evian依雲天然礦泉水500pet,Other,法國evian依雲天然礦泉水500pet,Other
2027,microsoft微軟無線行動滑鼠1850火焰紅,Other,microsoft微軟無線行動滑鼠1850火焰紅,廣鼎 INTOPIC
2030,鮮乳坊嘉明鮮乳,Other,鮮乳坊嘉明鮮乳,豐新鮮
2064,富及第20l美型微波爐fkm2034gs,Other,富及第20l美型微波爐fkm2034gs,國際牌 panasonic
2065,mekool元氣指甲油18,Other,mekool元氣指甲油18,Other
2066,barebonesckw374琺瑯沙拉盤組石灰,Other,barebonesckw374琺瑯沙拉盤組石灰,Other
2069,幫寶適尿布清新幫紙尿褲l46箱4,Other,幫寶適尿布清新幫紙尿褲l46箱4,Other
2071,古酵寶新型態益生菌22ml10入,Other,古酵寶新型態益生菌22ml10入,Other
2074,雲摩爾xs香菸藍8毫克,Other,雲摩爾xs香菸藍8毫克,馬爾斯
2082,黑頭掰掰搬運工somebymi奇蹟系列奇蹟皂奇蹟去黑頭泡泡洗面乳clearfoamsomebymi,Other,黑頭掰掰搬運工somebymi奇蹟系列奇蹟皂奇蹟去黑頭泡泡洗面乳clearfoamsomebymi,Other
2093,butyshop火山泥淨白面膜trassmudmask300gm美白淡色,Other,butyshop火山泥淨白面膜trassmudmask300gm美白淡色,Other
2097,金車奧利多碳酸飲料240ml,Other,金車奧利多碳酸飲料240ml,波爾
2098,德國百靈電池式輕便電鬍刀型號m90,Other,德國百靈電池式輕便電鬍刀型號m90,Other
2106,ino小鹿迷你口袋按摩槍筋膜槍迷你可愛小捶按摩槍紓壓肩頸紓緩原廠公司貨,Other,ino小鹿迷你口袋按摩槍筋膜槍迷你可愛小捶按摩槍紓壓肩頸紓緩原廠公司貨,Other
2109,libero麗貝樂touch嬰兒紙尿褲尿布3號s28片包購,Other,libero麗貝樂touch嬰兒紙尿褲尿布3號s28片包購,Other
2124,韓國bnbg維他命凝膠面膜30ml舒緩修復,Other,韓國bnbg維他命凝膠面膜30ml舒緩修復,Other
2127,sgs認證無石棉珪藻土軟地墊硅藻土軟性地墊藻土地墊軟式珪藻土地墊硅藻土地墊哇藻地墊珪藻土軟地墊特大,Other,sgs認證無石棉珪藻土軟地墊硅藻土軟性地墊藻土地墊軟式珪藻土地墊硅藻土地墊哇藻地墊珪藻土軟地墊特大,Other
2129,alai寢飾工場台灣製100精梳純棉兩用被床包組多款任選單人雙人加大均一價純棉,Other,alai寢飾工場台灣製100精梳純棉兩用被床包組多款任選單人雙人加大均一價純棉,Other
2137,spluss舊款w品牌凝膠甲油膠售出不退換w005w054,Other,spluss舊款w品牌凝膠甲油膠售出不退換w005w054,Other
2146,grunersee濟州島熔岩海水精華面膜10片盒裝,Other,grunersee濟州島熔岩海水精華面膜10片盒裝,Other
2147,博士倫博視頓舒潤液10ml,Other,博士倫博視頓舒潤液10ml,布朗博士dr.bronner's
2153,aurodea女神香氛沐浴乳小蒼蘭橙花,Other,aurodea女神香氛沐浴乳小蒼蘭橙花,Other
2156,thebasic本值保濕潔面霜男士洗面乳100ml高能保濕化妝水150ml,Other,thebasic本值保濕潔面霜男士洗面乳100ml高能保濕化妝水150ml,theBalm Cosmetics
2158,好奇皇家御用裸感紙尿褲過年龍紋網路限定ecl40片x2包,Other,好奇皇家御用裸感紙尿褲過年龍紋網路限定ecl40片x2包,包大人
2169,lepichet髮職人香氛洗髮精500ml佳瑪,Other,lepichet髮職人香氛洗髮精500ml佳瑪,Other
2183,樂司帶勁運動保溫瓶650ml冰綠,Other,樂司帶勁運動保溫瓶650ml冰綠,藍帶廚坊lvprimeblue
2190,愛康抗菌衛生棉8片日用24cm,Other,愛康抗菌衛生棉8片日用24cm,愛接觸
2198,德國百靈3000s電鬍刀,Other,德國百靈3000s電鬍刀,Other
2199,德國百靈oralb3d智慧追蹤電動牙刷genius9000經典玫瑰金原廠公司貨,Other,德國百靈oralb3d智慧追蹤電動牙刷genius9000經典玫瑰金原廠公司貨,百工 DECKER
2208,harusteamy熱愛型保險套4入,Other,harusteamy熱愛型保險套4入,Other
2217,好奇純水嬰兒濕巾加厚型80抽x3包組蝦皮直送,Other,好奇純水嬰兒濕巾加厚型80抽x3包組蝦皮直送,Other
2221,fresho2舒芙蕾奶油絲絨唇膏香波古堡荳蔻伯爵,Other,fresho2舒芙蕾奶油絲絨唇膏香波古堡荳蔻伯爵,Other
2225,麗貝樂touch嬰兒紙尿褲5號l22片,Other,麗貝樂touch嬰兒紙尿褲5號l22片,KAI 貝印
2229,solone專屬訂製指甲油p02霧面凡尼斯,Other,solone專屬訂製指甲油p02霧面凡尼斯,M.A.C
2233,q樂多立體潔牙骨牛肉風味50g,Other,q樂多立體潔牙骨牛肉風味50g,Other
2246,sselect純水濕紙巾,Other,sselect純水濕紙巾,Other
2247,smpp38特潤霧光唇膏,Other,smpp38特潤霧光唇膏,Other
2248,jen秋冬棉加絨床單被套枕套組,Other,jen秋冬棉加絨床單被套枕套組,Other
2250,adisi多功能急用毯as21052求生毯保溫毯防潮墊野餐墊小型天幕地布,Other,adisi多功能急用毯as21052求生毯保溫毯防潮墊野餐墊小型天幕地布,Other
2251,molijia魔力家m20不鏽鋼分離式快煮壺19l木紋款by011020,Other,molijia魔力家m20不鏽鋼分離式快煮壺19l木紋款by011020,Other
2255,始祖鳥男新款captive輕量透氣快乾短袖polo排汗衫運動上衣幸運藍l,Other,始祖鳥男新款captive輕量透氣快乾短袖polo排汗衫運動上衣幸運藍l,Arcteryx 始祖鳥
2271,鴻嘉源k652段12mm肌肉筋膜按摩槍附10顆按摩頭原廠保固超強高w馬達筋膜槍按摩槍肌肉放鬆交換禮物,Other,鴻嘉源k652段12mm肌肉筋膜按摩槍附10顆按摩頭原廠保固超強高w馬達筋膜槍按摩槍肌肉放鬆交換禮物,Other
2276,良友機械milwaukee美沃奇m18fbpv0g0無碳刷背負式吸塵器充電式吸塵器,Other,良友機械milwaukee美沃奇m18fbpv0g0無碳刷背負式吸塵器充電式吸塵器,歌林kolin
2278,fujilife富力士skyn衛生套勁點型5入裝輕柔型10入裝柔潤型10入裝,Other,fujilife富力士skyn衛生套勁點型5入裝輕柔型10入裝柔潤型10入裝,富士
2282,合同酒造名地雞尾酒350ml富良野哈密,Other,合同酒造名地雞尾酒350ml富良野哈密,Orion
2285,greenpharmacy草本肌曜草本美顏四效潔膚水500ml3入團購組2款任選洋甘菊燕麥,Other,greenpharmacy草本肌曜草本美顏四效潔膚水500ml3入團購組2款任選洋甘菊燕麥,Other
2295,貝朵橄欖滋養身體乳200ml,Other,貝朵橄欖滋養身體乳200ml,Other
2303,蝦皮優惠精選泰山純水5000ml統一h2owater純水5800ml多喝水礦泉水6200ml,Other,蝦皮優惠精選泰山純水5000ml統一h2owater純水5800ml多喝水礦泉水6200ml,H2O
2304,lust100純乳膠床墊ceri純乳膠檢驗含收納袋白色棉布泰國乳膠床乳膠枕乳膠布套,Other,lust100純乳膠床墊ceri純乳膠檢驗含收納袋白色棉布泰國乳膠床乳膠枕乳膠布套,寶僑ariel
2315,catsmeow一隻喵灰燼藍系列刷具b8中眼影刷原一隻貓,Other,catsmeow一隻喵灰燼藍系列刷具b8中眼影刷原一隻貓,聖萊西seeds
2322,富郁床墊4d透氣獨立筒彈簧床墊9cm單人35尺4d咖啡色4d鐵灰色4d白色720顆彈簧,Other,富郁床墊4d透氣獨立筒彈簧床墊9cm單人35尺4d咖啡色4d鐵灰色4d白色720顆彈簧,Other
2340,醇漾容30包盒專利葡萄籽專利穀胱甘肽專利冰晶番茄白藜蘆醇維生素ce生理調節美極飲美顏飲喝出少女氣色,Other,醇漾容30包盒專利葡萄籽專利穀胱甘肽專利冰晶番茄白藜蘆醇維生素ce生理調節美極飲美顏飲喝出少女氣色,Other
2346,探露客地墊地布防潮墊野餐墊帳篷墊天幕露營盛源地墊300x300,Other,探露客地墊地布防潮墊野餐墊帳篷墊天幕露營盛源地墊300x300,Other
2371,4713264494473愛瑞克x黑沃咖啡聯名內在原力濾掛式咖啡10g10包盒,Other,4713264494473愛瑞克x黑沃咖啡聯名內在原力濾掛式咖啡10g10包盒,Other
2376,代收代付含基本安裝和家牌不鏽鋼熱波抽油煙機排油煙機除油煙機ve8880ve888070cmor80cm台灣製造櫻花喜特麗可參考,Other,代收代付含基本安裝和家牌不鏽鋼熱波抽油煙機排油煙機除油煙機ve8880ve888070cmor80cm台灣製造櫻花喜特麗可參考,永用牌
2377,libero麗貝樂comfort黏貼型嬰兒紙尿褲尿布1號nb128片包購,Other,libero麗貝樂comfort黏貼型嬰兒紙尿褲尿布1號nb128片包購,Other
2379,biopeutic葆療美mcta醇細緻煥活精華10ml1居家型,Other,biopeutic葆療美mcta醇細緻煥活精華10ml1居家型,Biotherm 碧兒泉
2399,野人舒食舒雞胸15種口味天天輪流吃正統法式低溫烹調保留口感與營養,Other,野人舒食舒雞胸15種口味天天輪流吃正統法式低溫烹調保留口感與營養,Other
2404,韓國maxim三合一咖啡原味摩卡白金單包入,Other,韓國maxim三合一咖啡原味摩卡白金單包入,Other
2406,566抗菌香氛洗髮精,Other,566抗菌香氛洗髮精,水平衡hydrobalance
2410,simpleshopnikejordan34束褲籃球七分束褲健身訓練緊身褲cz4796010,Other,simpleshopnikejordan34束褲籃球七分束褲健身訓練緊身褲cz4796010,雷蛇 RAZER
2421,北緯23度tpu3d單人充氣床墊好勢露營tpu床充氣床北緯充氣床單人床單人氣墊床露營床,Other,北緯23度tpu3d單人充氣床墊好勢露營tpu床充氣床北緯充氣床單人床單人氣墊床露營床,Other
2427,沒有牛燕麥奶膳食纖維配方300ml300ml,Other,沒有牛燕麥奶膳食纖維配方300ml300ml,馬玉山
2428,evian天然礦泉水500ml24入x3箱,Other,evian天然礦泉水500ml24入x3箱,eva
2438,maisonbriochin黑牌碧歐馨多功能黑皂液750毫升黑皂液清潔劑法國costco好市多,Other,maisonbriochin黑牌碧歐馨多功能黑皂液750毫升黑皂液清潔劑法國costco好市多,Maison Louis Marie
2443,蝦皮最熱銷christopherobin海鹽舒緩頭皮潔淨霜玫瑰豐盈淨化髮泥洗髮精頭皮去角質頭皮,Other,蝦皮最熱銷christopherobin海鹽舒緩頭皮潔淨霜玫瑰豐盈淨化髮泥洗髮精頭皮去角質頭皮,Other
2450,韓國口碑眉粉han妞韓國skinfood巧克力雙色眉粉skinfood眉粉,Other,韓國口碑眉粉han妞韓國skinfood巧克力雙色眉粉skinfood眉粉,Other
2452,818280sharp6ldwk6ntwa除濕機,Other,818280sharp6ldwk6ntwa除濕機,飛利浦philips
2454,曼思水性可剝指甲油極光ms1777ml,Other,曼思水性可剝指甲油極光ms1777ml,KIEHL'S 契爾氏
2460,anborteh安伯特極淨無線乾濕兩用車用吸塵器快汽車吸塵器車載吸塵器乾濕兩用,Other,anborteh安伯特極淨無線乾濕兩用車用吸塵器快汽車吸塵器車載吸塵器乾濕兩用,Other
2466,hoyacasa夢巧鈴六件式60支抗菌天絲兩用被床包雙人加大特大,Other,hoyacasa夢巧鈴六件式60支抗菌天絲兩用被床包雙人加大特大,HOYA
2467,好奇雲柔紙尿褲xl,Other,好奇雲柔紙尿褲xl,Other
2473,寵物批發哥唯潔whimzees天然潔牙骨牙刷型超值包尺寸有xssml,Other,寵物批發哥唯潔whimzees天然潔牙骨牙刷型超值包尺寸有xssml,Other
2482,雲摩爾長支藍香,Other,雲摩爾長支藍香,Other
2489,溺愛頂級無穀貓罐85gx10罐組白肉貓罐頭短效水煮貓罐超取限40罐c002c31,Other,溺愛頂級無穀貓罐85gx10罐組白肉貓罐頭短效水煮貓罐超取限40罐c002c31,Other
