,name,brand,momo,shopee
9292,日本atrix高滲透護手霜80g蜂蜜柚子香,Other,None,atrix 艾翠斯
9333,crbarbermen紳士造型髮蠟80g強力定型,Other,None,DREAM TREND 凱夢
9376,韓國innisfree綠茶護唇膏36g小三美日d278056,Other,None,innisfree 悅詩風吟
9397,外送費20220205dqruabar,Other,None,
9418,keepfit科普菲石墨烯氣囊腰部按摩器熱敷按摩7檔按摩3段溫控熱敷,Other,None,
9426,pkl4特潤奶霜唇膏915煙燻黑皮諾,Other,None,MAYBELLINE 媚比琳
9487,visionadvanced康晶視膜衣錠40錠葉黃素瑞昌藥局009945,Other,None,克補
9570,airdeo植物精油香薰器,Other,None,
9608,agape亞加貝mit台灣製蜜糖粉舒柔棉雙人5尺三件式薄床包組百貨專櫃精品,Other,None,
9671,新賣場開幕現貨優惠韓國直進孔劉kanu最新迪士尼disney米奇米妮保溫杯,Other,None,
9766,冰藍blink高水份隱形眼鏡潤濕液10ml罐憨吉小舖單筆滿2000賺200點刷樂天卡滿5000再享10回饋,Other,None,
9809,爽啤600ml,Other,None,Green Bell 綠貝生活
9822,喝好水迎福年brondell美國邦特爾極淨白濾水壺4入芯冬寒養肺多喝好水防疫護全家更全面網,Other,None,
9945,拭拭樂親子熊潔膚柔濕巾野餐版80抽x3入愛買,Other,None,OMA&Baby 拭拭樂
9955,蒂芬妮亞浸白肌完美柔光亮顏霜spf3540g,Other,None,divinia 蒂芬妮亞
9988,小日常寢居極柔暖抗寒法蘭絨床包組單雙加大雙人兩用被套毯舖棉暖暖被多款任選全台獨家設計花色,Other,None,小日常寢居
9998,seiga台灣製舒柔棉四件式床包被套組單人雙人加大均一價多色可選,Other,None,
10029,領券再折30可集點可刷卡分期有發票宅配免運幫寶適一級幫拉拉褲褲型幫寶適smlxlxxl,Other,None,
10041,愛康抗菌衛生棉日用型24cm8片,Other,None,icon 愛康
10044,小日常寢居清新素色100防水防蹣6x7尺標準雙人薄被套五色任選雙面防水180210公分台灣製薄被單,Other,None,小日常寢居
10045,寵愛物語dentaspiral無穀低敏潔牙骨14kg裝潔牙骨狗狗潔牙骨犬用潔牙骨無穀潔牙骨潔牙骨,Other,None,GOODIES 固迪斯
10049,康貝combikumakun超純水嬰兒柔濕巾80抽3入x8串24包箱購衛立兒生活館,Other,None,
10055,蒂芬妮亞零油感眼唇卸妝液120ml,Other,None,divinia 蒂芬妮亞
10156,世界go現貨韓國innisfree濟州香氛護手霜30ml多款任選護手霜新包裝,Other,None,innisfree 悅詩風吟
10187,univavaaonijie運動軟水杯食品級tpu材質可折疊重複使用戶外活動馬拉松路跑越野野餐,Other,None,AONIJIE 奧尼捷
10197,蒂芬妮亞3d水感柔焦cc霜spf50自然色50g,Other,None,divinia 蒂芬妮亞
10200,barebones10吋鑄鐵平底鍋ckw302,Other,None,
10213,新日本肯特ss風味晶球涼菸1號,Other,None,
10222,天府牌豆瓣醬,Other,None,天府牌
10338,baster巴絲特寵物零食功夫大師兄系列全新手工製成香濃可口狗零食wang,Other,None,Baster 巴絲特
10429,汪旺來唯潔潔牙骨綜合超值盒m號296oz840g家庭號桶裝適合中型犬無穀物素食whimzees磨牙骨,Other,None,GOODIES 固迪斯
10451,憶馨韓國bycat喵洽普貓咪凍乾零食鱈魚鮭魚口味寵物零食寵物凍乾寵物零嘴貓零食,Other,None,by CAT 喵洽普
10477,搬運工barulab7效合1清潔泥膜泥膜薄荷泥膜補水面膜面膜毛孔清潔零油光縮毛孔提亮膚色保濕,Other,None,
10478,unicat變臉貓輕盈鑽白素顏霜50mlq10導入抗氧精華露,Other,None,UNICAT 變臉貓
10483,innisfree濟州櫻花亮顏三步驟組亮顏霜水凝霜洗面乳官方旗艦店,Other,None,innisfree 悅詩風吟
10591,紅包888現折下殺71折全新升級益菌加量益菌王益生菌膠囊60粒6瓶,Other,None,
10687,ktv臉修容餅ex1,Other,None,
10708,coway綠淨力噴射循環空氣清淨機ap1516dap1512hhw,Other,None,PUREBURG
10780,韓國cj韓式辣椒醬生菜沾味噌醬500g,Other,None,CJ CHEILJEDANG
10796,台灣秒發貨電子發票買1送1抖音爆紅xixi防水防汗眼線液筆不暈染眼線筆彩色防水防油超抗暈眼線不脫妝,Other,None,
10868,thetispure特蒂斯100深海離子水780mlx20入,Other,None,
10871,戴維爵士衣料抗菌洗潔精1000ml抗塵蟎專用洗衣液洗衣精除臭除菌買就送tanah護膜液40ml隨身瓶,Other,None,戴維爵士
10957,日本肯特長支香菸號,Other,None,
10969,紅包888現折下殺78折300倍高濃度b群長效10小時人蔘蜆b群30粒5瓶,Other,None,
11002,台北現貨台達暴力風扇16a08a大風量3900轉3400轉附螺絲挖礦風扇12cm礦機風扇礦架,Other,None,
11017,手部保養ka15maycreate健美創研花草香味護手霜30g香氛護手霜joyslulady,Other,None,M'AYCREATE 健美創研
11065,韓國bnbg維他命凝膠面膜30ml彈力緊緻,Other,None,Bella Beauty 貝拉美人
11123,黛琍居家dailyhome台灣現貨最新一代彩光淡皺美頸儀超音波導入美容瘦臉儀彩淡紋頸紋頸部按摩儀,Other,None,
11135,輕身体艷柑橘精油洗衣精2000ml添加小蘇打成份衣物潔淨除臭,Other,None,輕身體艷
11187,60支精梳棉床包被套兩用被單人雙人加大kingsize床包芝麻豆腐台灣製造棉床本舖喵,Other,None,Lovingfamily 戀家小舖
11237,森吉小舖單條韓國maxim麥心咖啡冰美式原味摩卡減糖白金低卡咖啡1入即溶咖啡,Other,None,MAXIM
11259,6號登山扣20mm皮套指南針礦泉水瓶扣快掛瓶扣滿額送台灣現貨,Other,None,
11282,玻璃油膜清潔濕巾玻璃前擋風玻璃玻璃防霧濕巾玻璃油膜濕巾清洗劑去油污清洗汽車用品汽車濕巾黃小鴨,Other,None,
11354,colourfancier砂礫指甲油麻紗白岩12ml,Other,None,
11403,愛康超透氣衛生棉日用夜用加長護墊涼感抑菌透氣6款可選愛康衛生棉愛康衛生棉,Other,None,
11427,現貨預購charlottetilbury眼影盤pillowtalkexaggereyes眼影,Other,None,CharlotteTilbury
11479,多格漫犬用hello角切起司塊110g,Other,None,DoggyMan
11590,台灣現貨小米有品品敬聲波電動牙刷杜邦刷毛成人牙刷家用牙刷細毛牙刷軟毛牙刷電動牙刷,Other,None,MI 小米
11630,現貨公司貨日本bulkhomme本客潔顔霜化妝水乳液體驗組男士深層潔淨洗面乳男仕潔顏霜,Other,None,BULK HOMME 本客
11650,307821喵喵鮪魚蝦肉魚風味貓罐170,Other,None,armonto 阿曼特
11693,澳洲simpleliving雙人300織台灣製純棉被套普魯士藍,Other,None,HongYew 鴻宇
11697,dv玻尿酸保濕面膜升級版單片48元醫美術後專用買10片送逸直美安瓶1小支體驗,Other,None,
11707,比利時alpro原味燕麥奶1l8瓶全素,Other,None,OATLY 歐特力
11711,許慶良鮮乳瓶商品券173瓶,Other,None,
11717,slappleipadair109吋wifi64g玫瑰金myfp2taa,Other,None,
11736,富郁床墊冰島天然海藻紗嬰兒獨立筒彈簧床墊60x120x12cm70x130x12cm中鋼鋼線220顆彈簧,Other,None,
11766,mywonderful擴香微醺色系康乃馨平原玫瑰索拉花通草花擴香花不凋玫瑰花材婚禮薔薇擴香棒,Other,None,
11809,台灣現貨日本製造檜木香氛小方塊檜木括香木aromacube擴香香氛精油香木磚日本香木塊,Other,None,
11816,nivea天使柔膚沐浴乳黑醋栗草本香480ml,Other,None,NIVEA 妮維雅
11837,blackgears黑設ht6trio微型低功率電暖器專用活性碳濾網一組兩片,Other,None,solac
11848,蝦皮最低價澳洲代購現貨澳洲珂然grahams高效異敏修護霜50g高效異敏潤膚油100全新正品,Other,None,
11892,家樂氏陽光樂活大燕麥片800g,Other,None,Kellogg's
11953,好奇濕巾超厚倍柔純淨無香64抽3包箱6,Other,None,HUGGIES 好奇
11970,mish摩洛哥堅果控油抗屑洗髮精500ml,Other,None,mish 蜜絮
12087,金金嚴選潔牙棒潔牙潔牙骨狗狗狗潔牙骨狗狗潔牙棒寵物潔牙骨耐嚼潔牙骨goodies固迪斯耐嚼型潔牙棒,Other,None,GOODIES 固迪斯
12168,世界go日本原裝近江兄弟omi高保濕超保濕滋潤維他命潤澤護手霜乳霜145g,Other,None,
12262,代收代付周末限定買1送1neotec妮傲絲翠葡聚醣前導精華美容液250ml妮傲絲翠,Other,None,
12361,雲摩爾xs香菸長支紅10毫克,Other,None,
12378,預整雪碧4件75,Other,None,Coca-Cola 可口可樂
12398,真愛truelove12入包衛生套保險套宗天藥局,Other,None,FUJI LATEX 不二乳膠
12479,耀哥商城康朵艾草香柏淨化沐浴露500ml,Other,None,
12506,台糖礦泉水大,Other,None,台糖
12537,王子genki超柔軟紙尿褲黏貼型sxlx4包箱箱購廠商直送,Other,None,Genki!
12545,自然美暖光香氛水氧機自營員購ob,Other,None,NATURAL BEAUTY 東森自然美
12552,毛寶四款任選衣物柔軟精溫暖花香防霉日光浴瓶裝32kg裝補充包19kg裝,Other,None,毛寶
12594,散克巴點眼液,Other,None,
12608,代收代付韓國innisfree奇蹟修護精華油70ml款式可選小三美日,Other,None,innisfree 悅詩風吟
12647,s9雕光鍵影usb遊戲鍵盤,Other,None,kt.net 廣鐸
12761,紅鋒香菸,Other,None,
12793,瑞士百年品牌moncross珠光鈦石鍋具加碼回饋組,Other,None,MONCROSS
12815,paraquediptyque蒂普提克迷你香氛蠟燭35g漿果香玫瑰琥珀碳木情人節限量,Other,None,diptyque
12855,和田順無糖順道紅茶500ml,Other,None,統一
12874,黑牌碧歐馨濃縮黑皂液,Other,None,Briochin 碧歐馨
13018,香檸蜜柚冷萃咖啡20220214q2jgdrsp,Other,None,OKLAO SPECIALTY COFFEE 歐客佬精品咖啡農場
13025,優仕咖啡,Other,None,ucc
13035,沒有牛燕麥奶經典原味300ml300ml,Other,None,OATLY 歐特力
13046,單身狗炙燒小羔羊肉條75g搖搖粉,Other,None,Single Dog 單身狗
13072,fresho2玩具總動員系列無重力絲滑唇膏升級版,Other,None,FRESHO2
13127,mpx814粉持色眼彩霜,Other,None,Apple 蘋果
13159,老油條樂固特lacalutaktiv強化牙膏強化護齦牙膏100ml德國原裝進口,Other,None,
13161,香檸蜜柚冷萃咖啡20220212swhmzn7v,Other,None,Nestle 雀巢
13169,10倍蝦幣回饋台灣公司貨可集點宅配免運附電子發票幫寶適超薄乾爽紙尿褲黏貼型紙尿布nbsmlxlxx,Other,None,
13187,產銷履歷陽光樂豆乳黑豆,Other,None,KIKKOMAN 龜甲萬
13278,崙背鮮奶936ml,Other,None,Chan Chau Ku 千巧谷
13443,韓國422inc7l氣炸烤箱保固一年台灣公司貨beutii,Other,None,尚朋堂
13457,蕾曼老褐金帶啤酒750毫升,Other,None,
13522,barilla直麵5號500g500g,Other,None,Barilla 百味來
13585,innisfree超服貼水漾唇膏33grealfitshine口紅唇彩亮面官方旗艦店悅詩風吟,Other,None,innisfree 悅詩風吟
13643,lifecode夜行星二房一廳超大48人帳篷,Other,None,LIFECODE
13688,代收代付台灣珍昕台灣製全新包裝金龍牙刷軟毛3入裝牙刷,Other,None,Health 健康牙刷
13697,達米先生二手機iphonei7i8xrxs1111promax中古機備用機,Other,None,
13764,infinlin彩色甲油膠001045白黑乳白牛乳正紅甲油膠凝膠晶采暢貨官方商店,Other,None,
13815,全省免運法國依雲evian天然水歐洲版500mlx24瓶依雲折價卷飯店會議批發登山,Other,None,
13854,樸樂烘材料法國可可巴芮cacaobarry防潮可可粉extrabrute分裝100g無糖可可粉,Other,None,CACAO BARRY
13914,允諾兒童b群咀嚼錠150錠,Other,None,
13934,bananastore多件優惠現貨日本限定luxgoactive二合一洗髮沐浴精150g,Other,None,BATH & BODY WORKS.
13959,nnsf564微波爐,Other,None,Panasonic 國際牌
13976,montbell得獎款高山保溫瓶500毫升保溫保冰輕量斷熱瓶05l1124617,Other,None,mont-bell
13980,特價2件99台灣製造護手霜櫻花檀香山茶花美容保養台灣製造芙玉寶台灣現貨電子發票團購批發聊聊,Other,None,
13996,actuel密封保鮮盒長型115l長202x寬132x高70mm,Other,None,
14062,限時特賣俏正美bb膠原錠120顆x2罐單筆滿2000賺200點回饋,Other,None,
14065,生活碎片紙膠帶微醺時刻,Other,None,良品文化
14068,699493峰香菸20ps10,Other,None,
14095,台灣快速出貨pma石墨烯手部按摩神器小米有品按摩機手部按摩器手掌按摩器手指按摩器小米智能按摩父親節禮,Other,None,
14220,0772154413一度贊酸菜豬肉麵,Other,None,上野物產
14259,艾沛ipet和食貓零食50gx3包組柴魚薄切條小魚干包肉鱈魚嫩雞條零食貓咪點心肉條貓來了台灣製造,Other,None,IPET 艾沛
14272,solonekt專屬訂製圓弧眼影刷he02,Other,None,
14273,peripera捲翹睫毛膏定型膠持久定型不垂塌官方直營蝦皮直送現貨,Other,None,
14306,沒有牛膳食纖維燕麥奶,Other,None,7-ELEVEN
14350,pinkbypurebeauty絲絨緞面唇釉02太妃糖奶茶10,Other,None,
14365,qqgirl兒童水性指甲油4瓶可剝式水性兒童指甲油,Other,None,uka
14372,median93牙膏120g24h出貨台灣現貨小麥購物s066牙膏刷牙牙齒清潔,Other,None,
14418,山姆百貨romano男性香精經典潤膚沐浴乳700g檀香,Other,None,
14430,miffyxmipow米飛x麥泡聯名無線鍵盤滑鼠套裝mpc001,Other,None,miffy 米飛
14436,水滴將純水柔濕巾90抽包濕紙巾超取最多12包,Other,None,奈森克林
14442,dahoo專業用三合一光療卸甲油180ml,Other,None,
14455,白蘭強效潔淨洗衣粉425kg,Other,None,白蘭
14498,日本kao鈴蘭花香洗衣粉15kg特大限量版,Other,None,Kao 花王
14506,現貨日本zeppin日清極品貓罐新懷石系列80g懷石極品水煮湯罐貓餐罐化毛貓罐頭aplumes寵物部屋,Other,None,Nisshin PetFood
14524,現貨moemi萬毛牙刷微奈米12000根靈巧刷頭磨尖刷絲刷感舒適,Other,None,
14525,最後出貨日12610倍蝦幣幫寶適超薄乾爽拉拉褲mlxlxxl丹丹批發網,Other,None,Pampers 幫寶適
14585,憶馨奧地利kent肯特犬罐kt415g罐多種口味任選狗罐頭主食罐肯特狗罐wp802,Other,None,Kent 肯特
14602,森吉小舖現貨韓國median93牙膏120g強效護理牙膏刷牙麥迪安牙膏93牙膏皮諾丘朴信惠使用,Other,None,MEDIAN
14607,actuel密封保鮮盒長型500ml長150x寬108x高59mm,Other,None,Tefal 特福
14631,歐洲barwa森呼吸潤髮乳200ml米萃,Other,None,
14675,lepichet蘋果六胜防斷修護洗髮精500m,Other,None,Le Pichet
14685,領券兩箱再折可集點可刷卡免運有發票幫寶適超薄乾爽黏貼型紙尿布拉拉褲綠幫mlxlxxl,Other,None,Pampers 幫寶適
14698,日本花王laurier零觸感薄型量多日用衛生棉25cm18枚入,Other,None,Laurier 蕾妮亞
14815,佳味食品客家鹹湯圓320g,Other,None,
14822,隨機出貨原廠公司貨正品保證健美創研maycreate植物精華香氛護手霜滋潤防乾裂香氛花香,Other,None,M'AYCREATE 健美創研
14839,ebara壽喜燒醬甘口300ml,Other,None,EBARA Foods
14884,forestoutdoor超強320w充氣機變身吸塵器套件濾心可加購多種配件20版充氣機變吸塵器,Other,None,
14887,蘭華小舖sofina蘇菲娜漾婕控油水潤瓷效妝前隔離乳spf1625ml25g兩款任選,Other,None,SOFINA 蘇菲娜
14893,youus櫻花氣泡飲特價2511170td,Other,None,
14910,日本黑髮極限毛髮賦活精華explus升級版50mlx2瓶贈黑淬絲漢方豐盈洗髮精x1瓶網,Other,None,
14943,台灣現貨vinimay日式鵪鶉蛋殼膠蛋殼膠美甲用品12ml甲油膠台灣代理商公司貨色膠v002,Other,None,
14976,1423solone去妳的油光隨身蜜粉餅膚5,Other,None,solone
14981,innisfree我的霧面眼影官方旗艦店悅詩風吟,Other,None,innisfree 悅詩風吟
14991,canmake完美霧面眉影盤官方直營美滿堂beautyfull,Other,None,CANMAKE
15034,白蘭強效除滿菌洗衣粉425kg洗衣粉除螨強力洗淨洗衣衣物清潔生活日用衣物洗滌雷霆百貨5301,Other,None,白蘭
15090,bebeganic兒童天然芒果洗髮精500ml韓國人氣品牌,Other,None,
15108,n010456467里仁網購高優活乳酸菌粉,Other,None,里仁
15113,超能安瓶極地雪藻酷涼保濕面膜4入盒有問題請聊聊我的心機,Other,None,Mdmmd.
15168,pocom34g128g冷酷藍,Other,None,
15172,mamalove蜂蜜美妍優格170,Other,None,mamalove
15189,韓媽macqueen魅眼極細防水眼線液筆韓國暢銷好評防水持久一整天韓媽親自試用推薦mqny眼線筆高cp值,Other,None,MACQUEEN
15230,mistel密斯特q75typec有線24g雙模83鍵機械式鍵盤雙系統英文版or中文版台灣製造,Other,None,WiNTEK 文鎧
15250,fosa智能真空保鮮盒三入850mlhfa30850真鮮寶,Other,None,
15285,bf貓眼膠光變貓眼膠萬能晶石貓眼冰沙貓眼月光貓眼人鱼貓眼碎鑽貓眼冬季貓眼byfunme光撩甲油膠美甲材料,Other,None,ByFunMe 八方米
15289,canmake新晶燦指甲油n11n20官方直營美滿堂beautyfull,Other,None,CANMAKE
15494,亞尼活力血紅素鐵b12複方膠囊食品懷孕產後補鐵葉酸400微克,Other,None,
15576,pekopeko沛可沛可寵鮮餐罐85克鮮嫩雞肉營養雞肝24入犬貓副食罐整箱罐罐,Other,None,
15584,代收代付阪神宅女全新百貨專櫃正貨skiiskiisk2深層淨透潔顏油250ml,Other,None,SK-II
15594,特賣fulexskyn富力士保險套衛生套柔潤輕柔10入盒2款任選特賣,Other,None,Okamoto 岡本
15609,俏麗美人台灣專櫃貨黛珂decorteaq完美精質洗顏露18ml50ml洗面乳洗臉蝦皮代開發票,Other,None,DECORTE 黛珂
15620,644822髮職人恆久護色修護洗髮精50,Other,None,MEGUMI 50惠
15650,沒有牛燕麥奶植蛋1l,Other,None,7-ELEVEN
15655,colourfancier砂礫指甲油藍砂穹灰12ml,Other,None,
15712,固特齒聲波電動牙刷eb001自信白,Other,None,Hasbro
15728,11stromnd新款line聯名系列果汁唇釉26色不沾杯不掉色韓服唇彩水光唇釉珠光豐唇蜜,Other,None,rom&nd
15791,toast蕾莉歐香氛精靈水氧機黑色美禪型lt093331,Other,None,L'ERBOLARIO 蕾莉歐
15795,日本熊野油脂salonlink極致保濕修護洗髮乳1000ml,Other,None,Kumano 熊野油脂
15839,innisfree雙色眉彩餅35g官方旗艦店悅詩風吟,Other,None,innisfree 悅詩風吟
15879,圓韓國meowow貓chupa啾愛肉泥貓肉泥系列40g4入,Other,None,
15894,100瑞典製造專業牙醫師推薦tepenova深層潔淨牙刷,Other,None,Tepe
15970,義大利blackhammer原廠采柔陶瓷不鏽鋼彈跳保溫瓶525ml385ml三色可選,Other,None,
15984,世界go韓國postoreoos奧利奧棉花糖巧克力球巧克力麥片草莓棉花糖250g限定款,Other,None,
15993,旺旺生活貓薄荷球貓草球高壓製成貓薄荷薄荷球貓零食貓主子最愛貓咪用品木天蓼貓草,Other,None,
16064,oatly燕麥奶1000ml原味,Other,None,OATLY 歐特力
16065,歐洲代購biogaia益生菌瑞典製非台灣公司貨,Other,None,BioGaia
16098,colourfancier鏡面光感指甲油琉璃幻彩12mlch03,Other,None,
16105,現貨marvis義大利薄荷牙膏七款85ml25ml限定款75ml附發票清爽清新好口氣附發票,Other,None,MARVIS
16124,英國adnams英式bitter啤酒500ml,Other,None,
16180,髮職人抗屑調理洗髮精500ml500ml,Other,None,SWEET TOUCH
16198,n011974548nikeryz365ii男女孫芸芸老爹鞋休閒鞋cu487410us10奶油白,Other,None,
16263,日本花王艾翠斯atrixbeautycharge植物性膠原蛋白護手霜蜂蜜柚子琥珀玫瑰桃花茶夜間修護霜,Other,None,atrix 艾翠斯
