,product
1553,眼部精華
1554,即溶咖啡
1555,兒童牙膏
1556,廚房紙巾
1557,兒童牙刷
1558,菸
1559,即溶咖啡
1560,洗髮精(嬰幼童/孕婦)
1561,火鍋料
1562,染眉膏
1563,快煮麵/乾拌麵
1564,指甲油
1565,運動/機能服
1566,速食麵/泡麵
1567,防曬
1568,滴雞精
1569,濕紙巾
1570,棉褲/安睡褲
1571,洗衣精
1572,洗衣精
1573,身體乳液
1574,狗乾糧罐頭
1575,成人牙膏
1576,粉餅
1577,卸妝水
1578,指甲油
1579,護髮乳
1580,濾掛/耳掛咖啡
1581,衛生棉
1582,鍋具
1583,沐浴乳
1584,氣泡水
1585,除濕機
1586,保險套
1587,氣泡水
1588,掃地機
1589,即飲奶茶
1590,面霜/乳霜
1591,鍵盤
1592,洗面乳
1593,電暖器
1594,吸塵器
1595,收納櫃
1596,運動/機能服
1597,眉筆
1598,速食麵/泡麵
1599,眉筆
1600,除濕機
1601,電熱水瓶
1602,卸妝乳
1603,野餐墊
1604,指甲油
1605,運動鞋
1606,運動鞋
1607,洗衣球
1608,液晶電視
1609,洗髮精
1610,護髮乳
1611,運動鞋
1612,鍋具
1613,速食麵/泡麵
1614,常溫醬包
1615,防曬
1616,狗乾糧罐頭
1617,濾掛/耳掛咖啡
1618,益生菌
1619,速食麵/泡麵
1620,運動鞋
1621,成人牙刷
1622,護唇膏
1623,粉底液
1624,濾掛/耳掛咖啡
1625,貓乾糧罐頭
1626,洗髮精
1627,化妝水
1628,沐浴乳
1629,洗衣精
1630,護唇膏
1631,礦泉水
1632,啤酒
1633,濕紙巾
1634,芳香豆
1635,運動鞋
1636,成人牙膏
1637,運動鞋
1638,沐浴乳
1639,成人牙膏
1640,粉底液
1641,棉褲/安睡褲
1642,洗面乳
1643,菸
1644,芳香豆
1645,洗衣球
1646,常溫醬包
1647,洗衣精
1648,優酪乳
1649,唇釉
1650,沐浴乳
1651,鮮乳
1652,衛生紙
1653,洗髮精
1654,即飲奶茶
1655,洗面乳
1656,腮紅
1657,成人牙膏
1658,蜜粉
1659,兒童牙膏
1660,醬油類
1661,成人牙膏
1662,滑鼠
1663,運動鞋
1664,快煮麵/乾拌麵
1665,卸妝凝膠
1666,筆記型電腦
1667,運動/機能服
1668,吸塵器
1669,奶瓶
1670,兒童漱口水
1671,濾掛/耳掛咖啡
1672,眼影打底
1673,速食麵/泡麵
1674,洗髮精
1675,運動鞋
1676,潤髮乳
1677,即飲奶茶
1678,護手霜
1679,護髮乳
1680,貓乾糧罐頭
1681,臉部乳液
1682,滑鼠
1683,運動/機能服
1684,薑黃
1685,精華液
1686,前導精華
1687,果汁機
1688,智慧型手機
1689,運動鞋
1690,洗髮精
1691,咖啡機
1692,滑鼠
1693,氣泡水
1694,沐浴乳
1695,衛生棉
1696,洗髮精
1697,收納櫃
1698,成人牙膏
1699,沐浴乳
1700,菸
1701,維他命飲料
1702,眼影刷/棒
1703,洗衣精
1704,鮮乳
1705,運動鞋
1706,護髮乳
1707,眼影盤
1708,醬油類
1709,雞精
1710,啤酒
1711,即飲奶茶
1712,益生菌
1713,粉底液
1714,洗面乳
1715,防曬
1716,益生菌
1717,洗衣精
1718,粉餅
1719,防曬
1720,即飲紅茶
1721,護唇膏
1722,洗衣精
1723,優格
1724,電熱水瓶
1725,眼影盤
1726,健腹器
1727,速食麵/泡麵
1728,濕紙巾
1729,滑鼠
1730,運動鞋
1731,粉底液
1732,常溫醬包
1733,護唇膏
1734,濕紙巾
1735,即飲烏龍茶
1736,沐浴乳
1737,湯圓
1738,即飲奶茶
1739,睫毛膏
1740,珪藻土地墊
1741,洗髮精
1742,淨水器/濾水器
1743,維他命B
1744,運動/機能服
1745,快煮麵/乾拌麵
1746,礦泉水
1747,葉黃素
1748,葉黃素
1749,洗髮精
1750,鍋具
1751,麥片穀類
1752,護髮乳
1753,葉黃素
1754,洗髮精
1755,洗髮精(嬰幼童/孕婦)
1756,鍋具
1757,粉餅
1758,洗衣精
1759,除濕機
1760,洗面乳
1761,鮮乳
1762,原味牛乳
1763,狗零食
1764,常溫醬包
1765,醬油類
1766,洗衣精
1767,精華液
1768,冰箱
1769,貓零食
1770,保險套
1771,醬油類
1772,啤酒
1773,護唇膏
1774,洗髮精
1775,運動鞋
1776,貓乾糧罐頭
1777,即飲無糖茶
1778,礦泉水
1779,成人牙膏
1780,運動鞋
1781,RTD調酒
1782,菸
1783,洗髮精
1784,平板電腦
1785,衛生紙
1786,卸妝棉
1787,護髮乳
1788,臉部乳液
1789,貓乾糧罐頭
1790,睫毛膏
1791,豆漿/黑豆漿
1792,洗面乳
1793,卸妝油
1794,芳香豆
1795,碳酸飲料
1796,眉筆
1797,洗面乳
1798,洗面乳
1799,洗髮精
1800,薑黃
1801,中式香腸
1802,啤酒
1803,吸塵器
1804,眼霜
1805,即飲奶茶
1806,眉筆
1807,平板電腦
1808,臉部乳液
1809,速食麵/泡麵
1810,面膜
1811,智慧型手機
1812,速食麵/泡麵
1813,運動/機能服
1814,護髮乳
1815,洗面乳
1816,瓦斯爐(攜帶式)
1817,衛生紙
1818,常溫醬包
1819,醬油類
1820,常溫醬包
1821,眼影刷/棒
1822,槓片
1823,運動/機能服
1824,衛生紙
1825,運動鞋
1826,成人牙膏
1827,運動鞋
1828,面霜/乳霜
1829,精華液
1830,精華液
1831,兒童牙刷
1832,狗零食
1833,狗乾糧罐頭
1834,豆漿/黑豆漿
1835,滴雞精
1836,即溶咖啡
1837,臉部乳液
1838,電暖器
1839,精油
1840,衛生紙
1841,滴雞精
1842,唇釉
1843,運動鞋
1844,快煮麵/乾拌麵
1845,速食麵/泡麵
1846,運動/機能服
1847,即飲綠茶
1848,成人牙膏
1849,成人牙膏
1850,指甲油
1851,卸妝棉
1852,即飲咖啡
1853,洗衣精
1854,速食麵/泡麵
1855,護髮乳
1856,運動鞋
1857,腮紅
1858,其他地墊(家用)
1859,衛生紙
1860,智慧型手機
1861,啤酒
1862,指甲油
1863,維他命C
1864,洗髮精
1865,鍋具
1866,貓乾糧罐頭
1867,湯圓
1868,葉酸
1869,護手霜
1870,成人奶粉
1871,中式香腸
1872,護手霜
1873,啤酒
1874,防曬
1875,即飲綠茶
1876,保險套
1877,熱水器
1878,智慧錶
1879,電視遊戲機
1880,護髮乳
1881,運動鞋
1882,沐浴乳
1883,護髮乳
1884,貓乾糧罐頭
1885,即飲紅茶
1886,洗面乳
1887,成人牙刷
1888,碳酸飲料
1889,洗髮精
1890,礦泉水
1891,洗面乳
1892,成人牙膏
1893,沐浴乳
1894,常溫醬包
1895,精華液
1896,即飲烏龍茶
1897,沐浴乳
1898,沐浴乳
1899,常溫醬包
1900,智慧型手機
1901,即飲紅茶
1902,RTD調酒
1903,衛生紙
1904,沐浴乳
1905,洗髮精
1906,電視遊戲機
1907,睫毛膏
1908,啤酒
1909,礦泉水
1910,濕紙巾
1911,啤酒
1912,防曬
1913,吹風機
1914,成人紙尿褲
1915,粉底液
1916,鮮乳
1917,唇膏
1918,面霜/乳霜
1919,狗零食
1920,運動鞋
1921,平板電腦
1922,洗衣粉
1923,精華液
1924,面霜/乳霜
1925,眼唇卸妝
1926,濕紙巾
1927,唇膏
1928,狗乾糧罐頭
1929,奶瓶
1930,滴雞精
1931,粉餅
1932,保溫杯
1933,狗乾糧罐頭
1934,沐浴乳
1935,即飲奶茶
1936,沐浴乳
1937,電暖器
1938,碳酸飲料
1939,吹風機
1940,甲油膠
1941,腮紅
1942,廚房紙巾
1943,鮮乳
1944,卸妝油
1945,護手霜
1946,洗衣精
1947,洗髮精
1948,即飲無糖茶
1949,菸
1950,面霜/乳霜
1951,洗面乳
1952,成人牙膏
1953,吹風機
1954,沐浴乳
1955,防曬
1956,中式香腸
1957,腮紅
1958,雞精
1959,狗乾糧罐頭
1960,洗髮精
1961,護唇膏
1962,智慧錶
1963,碳酸飲料
1964,沐浴乳
1965,葉黃素
1966,衛生紙
1967,吸塵器
1968,睫毛膏
1969,洗髮精
1970,妝前乳/隔離霜
1971,粉餅
1972,速食麵/泡麵
1973,洗面乳
1974,智慧型手機
1975,運動/機能服
1976,礦泉水
1977,啤酒
1978,瓦斯爐(攜帶式)
1979,衛生紙
1980,精油
1981,眼線膠筆
1982,擴香瓶
1983,卸妝凝膠
1984,洗衣精
1985,成人牙膏
1986,液晶電視
1987,菸
1988,衛生紙
1989,快煮壺
1990,成人紙尿褲
1991,氣泡水
1992,即飲紅茶
1993,洗髮精
1994,防曬
1995,唇釉
1996,淨水器/濾水器
1997,礦泉水
1998,滴雞精
1999,洗髮精
2000,衛生棉
2001,運動鞋
2002,防曬
2003,豆奶/豆乳
2004,衛生紙
2005,貓乾糧罐頭
2006,保險套
2007,貓乾糧罐頭
2008,粉餅
2009,洗衣球
2010,眉粉
2011,護髮乳
2012,運動/機能服
2013,粉餅
2014,成人牙膏
2015,成人牙膏
2016,洗髮精
2017,運動/機能服
2018,眼影盤
2019,洗髮精
2020,精油
2021,洗面乳
2022,麥片穀類
2023,成人牙膏
2024,唇釉
2025,濕紙巾
2026,貓零食
2027,電暖器
2028,粉底液
2029,維他命B
2030,快煮壺
2031,鍋具
2032,鮮乳
2033,洗面乳
2034,啤酒
2035,眼影刷/棒
2036,滑鼠
2037,洗衣精
2038,蜜粉
2039,洗面乳
2040,保溫杯
2041,洗面乳
2042,狗乾糧罐頭
2043,運動/機能服
2044,柔軟精
2045,運動鞋
2046,礦泉水
2047,RTD調酒
2048,臉部乳液
2049,洗衣精
2050,護髮乳
2051,貓乾糧罐頭
2052,護唇膏
2053,衛生紙
2054,腮紅
2055,面霜/乳霜
2056,護髮乳
2057,運動鞋
2058,滴雞精
2059,唇膏
2060,礦泉水
2061,吸塵器
2062,麥片穀類
2063,菸
2064,豆漿/黑豆漿
2065,洗髮精
2066,粉餅
2067,貓乾糧罐頭
2068,妝前乳/隔離霜
2069,沐浴乳
2070,成人牙膏
2071,洗衣精
2072,濕紙巾
2073,運動鞋
2074,常溫醬包
2075,豆奶/豆乳
2076,濕紙巾
2077,濕紙巾
2078,面膜
2079,成人牙膏
2080,面霜/乳霜
2081,臉部乳液
2082,遮瑕筆
2083,蜜粉
2084,洗髮精
2085,運動鞋
2086,速食麵/泡麵
2087,鍋具
2088,速食麵/泡麵
2089,奶瓶
2090,成人奶粉
2091,眼影打底
2092,洗髮精
2093,香氛蠟燭
2094,眼霜
2095,精華液
2096,洗面乳
2097,洗髮精
2098,洗面乳
2099,棉條
2100,洗衣精
2101,珪藻土地墊
2102,成人牙膏
2103,護手霜
2104,碳酸飲料
2105,潤髮乳
2106,濾掛/耳掛咖啡
2107,速食麵/泡麵
2108,即飲無糖茶
2109,兒童牙膏
2110,成人牙刷
2111,眼線液
2112,燕麥奶
2113,即飲紅茶
2114,眉筆
2115,洗髮精
2116,洗面乳
2117,鍋具
2118,洗衣球
2119,電風扇
2120,妝前乳/隔離霜
2121,醬油類
2122,面霜/乳霜
2123,腮紅
2124,淨水器/濾水器
2125,運動/機能服
2126,狗零食
2127,鍋具
2128,眉筆
2129,貓乾糧罐頭
2130,醬油類
2131,洗髮精
2132,筆記型電腦
2133,調味牛乳
2134,速食麵/泡麵
2135,狗乾糧罐頭
2136,雞精
2137,衛生棉
2138,運動/機能服
2139,護髮乳
2140,睫毛膏
2141,即飲奶茶
2142,鮮乳
2143,成人牙膏
2144,指甲油
2145,其他地墊(家用)
2146,運動/機能服
2147,面膜
2148,狗乾糧罐頭
2149,洗衣精
2150,沐浴乳
2151,洗衣機
2152,洗髮精(嬰幼童/孕婦)
2153,智慧型手機
2154,速食麵/泡麵
2155,薑黃
2156,運動/機能服
2157,啤酒
2158,電暖器
2159,護髮乳
2160,沐浴乳
2161,洗衣精
2162,妝前乳/隔離霜
2163,蜜粉
2164,速食麵/泡麵
2165,眼影盤
2166,眼線膠筆
2167,精華液
2168,常溫醬包
2169,卸妝油
2170,粉底液
2171,滑鼠
2172,鍋具
2173,面膜
2174,洗衣精
2175,鮮乳
2176,精華液
2177,沐浴乳
2178,烘碗機
2179,濕紙巾
2180,眼影盤
2181,烘衣機/乾衣機
2182,運動/機能服
2183,運動/機能服
2184,礦泉水
2185,保久乳
2186,洗面乳
2187,甲片/甲貼
2188,洗衣精
2189,沐浴乳
2190,面膜
2191,運動鞋
2192,柔軟精
2193,智慧錶
2194,護唇膏
2195,洗衣球
2196,常溫醬包
2197,護髮乳
2198,衛生棉
2199,速食麵/泡麵
2200,運動/機能服
2201,嬰幼手推車
2202,指甲油
2203,礦泉水
2204,洗髮精
2205,吹風機
2206,碳酸飲料
2207,濾掛/耳掛咖啡
2208,礦泉水
2209,洗髮精
2210,棉褲/安睡褲
2211,成人牙刷
2212,奶瓶
2213,貓零食
2214,益生菌
2215,BB霜
2216,唇膏
2217,貓乾糧罐頭
2218,運動/機能服
2219,洗面乳
2220,濕紙巾
2221,保久乳
2222,保溫杯
2223,沐浴乳
2224,貓乾糧罐頭
2225,運動/機能服
2226,人工淚液
2227,維他命飲料
2228,運動/機能服
2229,電熱水瓶
2230,沐浴乳
2231,菸
2232,成人牙刷
2233,濕紙巾
2234,貓零食
2235,洗髮精
2236,電暖器
2237,火鍋料
2238,護手霜
2239,沐浴乳
2240,燕麥奶
2241,狗乾糧罐頭
2242,葉黃素
2243,眉筆
2244,香氛蠟燭
2245,即溶咖啡
2246,菸
2247,運動鞋
2248,成人紙尿褲
2249,即飲綠茶
2250,濕紙巾
2251,狗乾糧罐頭
2252,臉部乳液
2253,運動鞋
2254,調味牛乳
2255,沐浴乳
2256,滑鼠
2257,鍋具
2258,眼線膠筆
2259,鮮乳
2260,狗乾糧罐頭
2261,濕紙巾
2262,即飲奶茶
2263,濕紙巾
2264,卸妝棉
2265,礦泉水
2266,益生菌
2267,防曬
2268,沐浴乳
2269,衛生棉
2270,巧拼地墊
2271,卸妝水
2272,即飲咖啡
2273,化妝水
2274,化妝水
2275,香氛機
2276,濕紙巾
2277,礦泉水
2278,護唇膏
2279,洗髮精
2280,沐浴乳
2281,RTD調酒
2282,洗髮精
2283,礦泉水
2284,洗衣球
2285,護髮乳
2286,成人牙膏
2287,成人牙刷
2288,粉底液
2289,擴香瓶
2290,貓乾糧罐頭
2291,唇膏
2292,鮮乳
2293,狗乾糧罐頭
2294,狗乾糧罐頭
2295,成人牙膏
2296,常溫醬包
2297,調味牛乳
2298,速食麵/泡麵
2299,鍵盤
2300,即溶咖啡
2301,電暖器
2302,消毒鍋
2303,麥片穀類
2304,沐浴乳
2305,啤酒
2306,收納櫃
2307,桌上電腦
2308,烘碗機
2309,貓乾糧罐頭
2310,除濕機
2311,電子鍋
2312,濕紙巾
2313,狗乾糧罐頭
2314,眉膠筆
2315,眼線筆
2316,貓零食
2317,洗衣球
2318,運動/機能服
2319,洗髮精
2320,洗衣精
2321,保溫杯
2322,精油
2323,沐浴乳
2324,護唇膏
2325,成人牙膏
2326,洗衣精
2327,貓乾糧罐頭
2328,RTD調酒
2329,唇膏
2330,菸
2331,筆記型電腦
2332,成人牙刷
2333,鍋具
2334,沐浴乳
2335,濕紙巾
2336,洗面乳
2337,啤酒
2338,維他命E
2339,貓乾糧罐頭
2340,面膜
2341,快煮麵/乾拌麵
2342,吸塵器
2343,沐浴乳
2344,吹風機
2345,洗髮精
2346,狗乾糧罐頭
2347,啤酒
2348,洗髮精
2349,優格
2350,廚房紙巾
2351,常溫醬包
2352,成人牙膏
2353,護髮乳
2354,護手霜
2355,液晶電視
2356,貓乾糧罐頭
2357,咖啡豆
2358,護髮乳
2359,蜜粉
2360,掃地機
2361,咖啡機
2362,妝前乳/隔離霜
2363,鮮乳
2364,洗衣精
2365,洗衣球
2366,即食雞胸
2367,護唇膏
2368,運動/機能服
2369,碳酸飲料
2370,面膜
2371,洗衣精
2372,護髮乳
2373,運動鞋
2374,即溶咖啡
2375,火鍋料
2376,吸塵器
2377,保險套
2378,維他命B
2379,唇膏
2380,濕紙巾
2381,菸
2382,洗髮精
2383,洗髮精
2384,氣泡水
2385,濕紙巾
2386,啤酒
2387,面霜/乳霜
2388,面霜/乳霜
2389,啤酒
2390,潤髮乳
2391,洗髮精
2392,RTD調酒
2393,蜜粉
2394,洗面乳
2395,擴香瓶
2396,成人牙刷
2397,防曬
2398,運動/機能服
2399,珪藻土地墊
2400,面膜
2401,香氛蠟燭
2402,啤酒
2403,RTD調酒
2404,洗衣球
2405,啤酒
2406,護手霜
2407,衛生棉
2408,電風扇
2409,成人牙刷
2410,掃地機
2411,洗髮精
2412,粉底液
2413,礦泉水
2414,狗乾糧罐頭
2415,面膜
2416,BB霜
2417,運動鞋
2418,淨水器/濾水器
2419,速食麵/泡麵
2420,燕麥奶
2421,鍵盤
2422,維他命B
2423,運動鞋
2424,鍋具
2425,洗面乳
2426,吸塵器
2427,常溫醬包
2428,運動鞋
2429,碳酸飲料
2430,狗乾糧罐頭
2431,身體乳液
2432,面膜
2433,貓乾糧罐頭
2434,狗零食
2435,常溫醬包
2436,鍋具
2437,芳香豆
2438,收納櫃
2439,葉黃素
2440,成人牙刷
2441,碳酸飲料
2442,即溶咖啡
2443,洗髮精
2444,調味牛乳
2445,運動鞋
2446,衛生紙
2447,成人牙刷
2448,運動/機能服
2449,指甲油
2450,沐浴乳
2451,啤酒
2452,眉筆
2453,珪藻土地墊
2454,護唇膏
2455,洗衣機
2456,碳酸飲料
2457,運動/機能服
2458,濕紙巾
2459,吸塵器
2460,化妝水
2461,洗面乳
2462,醬油類
2463,調味豆漿
2464,貓乾糧罐頭
2465,運動鞋
2466,洗面乳
2467,滴雞精
2468,妝前乳/隔離霜
2469,面膜
2470,啤酒
2471,運動/機能服
2472,BB霜
2473,化妝水
2474,快煮麵/乾拌麵
2475,鍵盤
2476,洗面乳
2477,即飲綠茶
2478,洗髮精
2479,濕紙巾
2480,葉黃素
2481,成人牙膏
2482,常溫醬包
2483,野餐墊
2484,運動/機能服
2485,電視遊戲機
2486,碳酸飲料
2487,濾掛/耳掛咖啡
2488,洗衣皂
2489,電子鍋
2490,保險套
2491,貓乾糧罐頭
2492,洗衣精
2493,速食麵/泡麵
2494,眉粉
2495,運動/機能服
2496,眉筆
2497,調味牛乳
2498,運動鞋
2499,咖啡豆
2500,滴雞精
2501,洗衣球
2502,沐浴乳
2503,礦泉水
2504,成人牙膏
2505,卸妝水
2506,貓乾糧罐頭
2507,啤酒
2508,狗乾糧罐頭
2509,沐浴乳
2510,即飲無糖茶
2511,洗衣精
2512,貓乾糧罐頭
2513,貓乾糧罐頭
2514,速食麵/泡麵
2515,貓乾糧罐頭
2516,妝前乳/隔離霜
2517,礦泉水
2518,沐浴乳
2519,狗乾糧罐頭
2520,柔軟精
2521,洗髮精
2522,睡袋
2523,妝前乳/隔離霜
2524,成人牙刷
2525,菸
2526,濕紙巾
2527,運動鞋
2528,電鍋
2529,保險套
2530,甲片/甲貼
2531,常溫醬包
2532,洗面乳
2533,掃地機
2534,即飲無糖茶
2535,優酪乳
2536,洗面乳
2537,洗面乳
2538,洗面乳
2539,衛生紙
2540,芳香豆
2541,滑鼠
2542,面霜/乳霜
2543,成人牙膏
2544,濕紙巾
2545,濕紙巾
2546,粉底液
2547,濕紙巾
2548,淨水器/濾水器
2549,電暖器
2550,卸妝油
2551,貓乾糧罐頭
2552,收納櫃
2553,護髮乳
2554,豆奶/豆乳
2555,運動/機能服
2556,潤髮乳
2557,貓乾糧罐頭
2558,電熱水瓶
2559,棉褲/安睡褲
2560,濕紙巾
2561,智慧型手機
2562,即飲紅茶
2563,鍋具
2564,護髮乳
2565,卸妝油
2566,即飲咖啡
2567,衛生棉
2568,面霜/乳霜
2569,成人牙刷
2570,優酪乳
2571,狗零食
2572,洗面乳
2573,啤酒
2574,筆記型電腦
2575,成人牙刷
2576,洗面乳
2577,洗髮精
2578,面膜
2579,化妝水
2580,速食麵/泡麵
2581,鍋具
2582,礦泉水
2583,礦泉水
2584,粉餅
2585,眼線液
2586,柔軟精
2587,棉條
2588,菸
2589,運動/機能服
2590,除濕機
2591,即飲烏龍茶
2592,洗衣粉
2593,洗衣精
2594,啤酒
2595,洗面乳
2596,速食麵/泡麵
2597,優格
2598,雞精
2599,成人紙尿褲
2600,洗髮精
2601,面膜
2602,成人牙膏
2603,成人牙刷
2604,電子鍋
2605,葉黃素
2606,貓乾糧罐頭
2607,沐浴乳
2608,貓零食
2609,洗髮精
2610,臉部乳液
2611,卸妝濕巾
2612,滑鼠
2613,腮紅
2614,濕紙巾
2615,葉黃素
2616,速食麵/泡麵
2617,運動鞋
2618,燕麥奶
2619,維他命D
2620,葉黃素
2621,運動鞋
2622,即飲奶茶
2623,衛生棉
2624,運動/機能服
2625,洗衣精
2626,洗衣機
2627,菸
2628,鍋具
2629,貓乾糧罐頭
2630,人工淚液
2631,洗衣精
2632,洗衣精
2633,護髮乳
2634,衛生紙
2635,保險套
2636,眉筆
2637,溫奶器
2638,調味牛乳
2639,洗衣精
2640,沐浴乳
2641,卸妝油
2642,唇膏
2643,眉粉
2644,化妝水
2645,眼霜
2646,濕紙巾
2647,豆漿/黑豆漿
2648,貓乾糧罐頭
2649,貓乾糧罐頭
2650,運動/機能服
2651,滑鼠
2652,防曬
2653,洗髮精
2654,貓乾糧罐頭
2655,運動/機能服
2656,洗面乳
2657,護手霜
2658,衛生棉
2659,運動鞋
2660,濕紙巾
2661,啤酒
2662,常溫醬包
2663,成人牙刷
2664,即溶咖啡
2665,洗髮精
2666,眼影盤
2667,香氛蠟燭
2668,維他命飲料
2669,優酪乳
2670,指甲油
2671,貓乾糧罐頭
2672,面膜
2673,維他命飲料
2674,貓乾糧罐頭
2675,維他命C
2676,葉黃素
2677,鍵盤
2678,眉筆
2679,調理機
2680,護手霜
2681,護唇膏
2682,洗髮精
2683,沐浴乳
2684,睫毛膏
2685,洗髮精
2686,潤髮乳
2687,貓乾糧罐頭
2688,運動鞋
2689,甲片/甲貼
2690,鍋具
2691,中式香腸
2692,蜜粉
2693,貓乾糧罐頭
2694,成人牙膏
2695,濕紙巾
2696,眼影刷/棒
2697,維他命D
2698,狗乾糧罐頭
2699,即飲綠茶
2700,滑鼠
2701,豆漿/黑豆漿
2702,指甲油
2703,唇膏
2704,粉餅
2705,人工淚液
2706,醬油類
2707,芳香豆
2708,卸妝棉
2709,運動/機能服
2710,即溶咖啡
2711,速食麵/泡麵
2712,護髮乳
2713,成人牙刷
2714,修容
2715,即食雞胸
2716,麥片穀類
2717,防曬
2718,洗面乳
2719,菸
2720,運動鞋
2721,眼影盤
2722,電熱水瓶
2723,沐浴乳
2724,眉筆
2725,RTD調酒
2726,成人牙膏
2727,貓乾糧罐頭
2728,啤酒
2729,運動鞋
2730,滑鼠
2731,益生菌
2732,廚房紙巾
2733,火鍋料
2734,鍋具
2735,狗乾糧罐頭
2736,洗衣球
2737,碳酸飲料
2738,葉黃素
2739,液晶電視
2740,擴香瓶
2741,成人牙膏
2742,沐浴乳
2743,洗衣精
2744,成人牙刷
2745,濕紙巾
2746,電鍋
2747,遮瑕液
2748,啤酒
2749,護手霜
2750,潤髮乳
2751,常溫醬包
2752,護手霜
2753,運動鞋
2754,貓乾糧罐頭
2755,速食麵/泡麵
2756,成人牙膏
2757,護唇膏
2758,冰箱
2759,洗衣精
2760,洗衣機
2761,護髮乳
2762,眼線膠筆
2763,筆記型電腦
2764,常溫醬包
2765,成人牙膏
2766,成人牙膏
2767,運動鞋
2768,眉膠筆
2769,洗面乳
2770,咖啡豆
2771,沐浴乳
2772,豆奶/豆乳
2773,濾掛/耳掛咖啡
2774,眼影盤
2775,啤酒
2776,洗髮精
2777,即飲咖啡
2778,衛生紙
2779,臉部乳液
2780,保險套
2781,鍵盤
2782,卸妝霜
2783,面膜
2784,遮瑕盤
2785,微波爐
2786,洗衣精
2787,護髮乳
2788,棉條
2789,洗面乳
2790,電鍋
2791,潤髮乳
2792,成人牙膏
2793,氣炸鍋
2794,洗髮精
2795,速食麵/泡麵
2796,面膜
2797,精華油
2798,運動/機能服
2799,除濕機
2800,乳酸菌
2801,兒童漱口水
2802,衛生棉
2803,沐浴乳
2804,成人牙刷
2805,粉餅
2806,妝前乳/隔離霜
2807,身體乳液
2808,妝前乳/隔離霜
2809,洗面乳
2810,睫毛膏
2811,常溫醬包
2812,滑鼠
2813,衛生棉
2814,啤酒
2815,運動鞋
2816,洗髮精
2817,潤髮乳
2818,沐浴乳
2819,即飲奶茶
2820,粉底液
2821,擴香瓶
2822,保溫杯
2823,眼霜
2824,電視遊戲機
2825,粉底液
2826,菸
2827,速食麵/泡麵
2828,狗乾糧罐頭
2829,面膜
2830,貓乾糧罐頭
2831,卸妝水
2832,成人牙刷
2833,洗髮精
2834,兒童牙刷
2835,礦泉水
2836,電風扇
2837,沐浴乳
2838,即飲紅茶
2839,香氛蠟燭
2840,即飲奶茶
2841,人工淚液
2842,染眉膏
2843,成人牙膏
2844,沐浴乳
2845,成長幼兒奶粉
2846,眼線膠筆
2847,衛生棉
2848,運動鞋
2849,常溫醬包
2850,即飲無糖茶
2851,運動/機能服
2852,人工淚液
